arm,round,task_id,task_type,reward,outcome,overlong,masked,kill_reason,termination,agent_turns,response_tokens,infra_error
binary,6,39,write,1.0,1.0,0,0,,user_stop,15,6870,0
binary,6,22,write,1.0,1.0,0,0,,user_stop,14,5128,0
binary,6,24,write,0.0,0.0,1,0,,max_steps,20,6074,0
binary,6,19,write,1.0,1.0,0,0,,user_stop,12,4370,0
binary,6,12,write,1.0,1.0,0,0,,user_stop,17,4688,0
binary,6,4,read,1.0,1.0,0,0,,user_stop,12,4575,0
binary,6,9,read,1.0,1.0,0,0,,user_stop,12,5569,0
binary,6,43,read,0.0,0.0,0,0,,user_stop,15,5441,0
binary,6,38,read,1.0,1.0,0,0,,user_stop,9,3737,0
binary,6,9,read,1.0,1.0,0,0,,user_stop,11,5556,0
binary,6,27,read,1.0,1.0,0,0,,user_stop,17,5849,0
binary,6,17,write,1.0,1.0,0,0,,user_stop,14,5391,0
binary,6,27,read,1.0,1.0,0,0,,user_stop,17,5935,0
binary,6,13,read,1.0,1.0,0,0,,user_stop,19,8070,0
binary,6,7,write,0.0,0.0,0,0,,user_stop,17,7636,0
binary,6,9,read,1.0,1.0,0,0,,user_stop,10,5279,0
binary,6,9,read,1.0,1.0,0,0,,user_stop,12,5989,0
binary,6,37,write,1.0,1.0,0,0,,user_stop,11,4652,0
binary,6,44,write,0.0,0.0,0,0,,user_stop,14,4535,0
binary,6,8,write,1.0,1.0,0,0,,user_stop,13,5504,0
binary,6,12,write,0.0,0.0,0,0,,user_stop,13,4234,0
binary,6,49,read,1.0,1.0,0,0,,user_stop,9,3357,0
binary,6,2,read,1.0,1.0,0,0,,user_stop,10,3418,0
binary,6,32,write,1.0,1.0,0,0,,user_stop,11,4073,0
binary,6,32,write,1.0,1.0,0,0,,user_stop,10,4371,0
binary,6,7,write,0.0,0.0,0,0,,user_stop,18,7964,0
binary,6,12,write,0.0,0.0,0,0,,user_stop,13,5127,0
binary,6,7,write,0.0,0.0,0,0,,user_stop,18,8026,0
binary,6,38,read,1.0,1.0,0,0,,user_stop,11,3488,0
binary,6,37,write,1.0,1.0,0,0,,user_stop,11,4690,0
binary,6,2,read,1.0,1.0,0,0,,user_stop,11,3552,0
binary,6,18,write,0.0,0.0,0,0,,user_stop,17,7032,0
binary,6,38,read,1.0,1.0,0,0,,user_stop,10,3826,0
binary,6,39,write,1.0,1.0,0,0,,user_stop,16,7645,0
binary,6,32,write,1.0,1.0,0,0,,user_stop,13,5326,0
binary,6,43,read,0.0,0.0,0,0,,user_stop,16,5447,0
binary,6,8,write,1.0,1.0,0,0,,user_stop,14,7326,0
binary,6,18,write,1.0,1.0,0,0,,user_stop,17,7321,0
binary,6,18,write,0.0,0.0,0,0,,user_stop,18,7082,0
binary,6,9,read,1.0,1.0,0,0,,user_stop,12,7515,0
binary,6,12,write,0.0,0.0,0,0,,user_stop,12,5703,0
binary,6,17,write,1.0,1.0,0,0,,user_stop,13,5698,0
binary,6,8,write,1.0,1.0,0,0,,user_stop,13,6168,0
binary,6,39,write,1.0,1.0,0,0,,user_stop,16,7784,0
binary,6,27,read,1.0,1.0,0,0,,user_stop,17,6592,0
binary,6,12,write,0.0,0.0,0,0,,user_stop,14,6080,0
binary,6,24,write,0.0,0.0,1,0,,max_steps,20,8379,0
binary,6,17,write,1.0,1.0,0,0,,user_stop,13,5957,0
binary,6,44,write,0.0,0.0,0,0,,user_stop,13,5093,0
binary,6,9,read,1.0,1.0,0,0,,user_stop,12,6948,0
binary,6,8,write,1.0,1.0,0,0,,user_stop,13,5775,0
binary,6,8,write,1.0,1.0,0,0,,user_stop,11,6084,0
binary,6,37,write,1.0,1.0,0,0,,user_stop,12,5144,0
binary,6,32,write,1.0,1.0,0,0,,user_stop,15,6311,0
binary,6,27,read,1.0,1.0,0,0,,user_stop,17,6264,0
binary,6,49,read,1.0,1.0,0,0,,user_stop,8,3365,0
binary,6,24,write,0.0,0.0,1,0,,max_steps,20,9458,0
binary,6,4,read,1.0,1.0,0,0,,user_stop,15,5465,0
binary,6,24,write,1.0,1.0,0,0,,user_stop,18,7324,0
binary,6,39,write,0.0,0.0,0,0,,user_stop,15,7908,0
binary,6,18,write,1.0,1.0,0,0,,user_stop,18,7180,0
binary,6,7,write,0.0,0.0,0,0,,user_stop,19,10260,0
binary,6,7,write,0.0,0.0,0,0,,user_stop,19,9579,0
binary,6,32,write,1.0,1.0,0,0,,user_stop,14,6493,0
binary,6,47,read,1.0,1.0,0,0,,user_stop,10,4640,0
binary,6,42,write,0.0,0.0,1,0,,max_steps,20,9518,0
binary,6,18,write,0.0,0.0,0,0,,user_stop,17,7556,0
binary,6,39,write,1.0,1.0,0,0,,user_stop,16,8733,0
binary,6,47,read,1.0,1.0,0,0,,user_stop,9,4633,0
binary,6,38,read,1.0,1.0,0,0,,user_stop,15,5466,0
binary,6,2,read,0.0,0.0,1,0,,max_steps,20,7233,0
binary,6,18,write,0.0,0.0,0,0,,user_stop,19,8619,0
binary,6,44,write,0.0,0.0,0,0,,user_stop,13,6124,0
binary,6,33,write,1.0,1.0,0,0,,user_stop,17,9147,0
binary,6,33,write,0.0,0.0,0,0,,user_stop,15,7693,0
binary,6,28,none,1.0,1.0,0,0,,user_stop,14,3961,0
binary,6,29,write,0.0,0.0,0,0,,user_stop,13,8096,0
binary,6,47,read,1.0,1.0,0,0,,user_stop,17,5062,0
binary,6,2,read,0.0,0.0,1,0,,max_steps,20,9694,0
binary,6,34,none,1.0,1.0,0,0,,user_stop,11,9071,0
binary,6,2,read,1.0,1.0,0,0,,user_stop,17,6505,0
binary,6,44,write,0.0,0.0,1,0,,max_steps,20,9788,0
binary,6,33,write,0.0,0.0,0,0,,user_stop,13,6920,0
binary,6,29,write,0.0,0.0,0,0,,user_stop,15,10649,0
binary,6,34,none,1.0,1.0,0,0,,user_stop,13,9873,0
binary,6,29,write,0.0,0.0,0,0,,user_stop,15,8377,0
binary,6,2,read,0.0,0.0,1,0,,max_steps,20,7937,0
binary,6,32,write,0.0,0.0,0,0,,user_stop,13,9150,0
binary,6,14,write,1.0,1.0,0,0,,user_stop,18,12025,0
binary,6,34,none,0.0,0.0,0,0,,user_stop,13,9813,0
binary,6,28,none,0.0,0.0,1,0,,max_steps,20,5580,0
binary,6,33,write,0.0,0.0,0,0,,user_stop,19,9653,0
binary,6,42,write,0.0,0.0,0,0,,user_stop,19,10348,0
binary,6,42,write,0.0,0.0,1,0,,max_steps,20,11549,0
binary,6,44,write,0.0,0.0,0,0,,user_stop,19,9749,0
binary,6,29,write,0.0,0.0,1,0,budget,max_steps,18,16456,0
binary,6,33,write,0.0,0.0,1,0,,max_steps,20,10658,0
binary,6,29,write,0.0,0.0,0,0,,user_stop,17,12128,0
binary,6,42,write,0.0,0.0,1,0,,max_steps,20,11590,0
binary,6,34,none,1.0,1.0,0,0,,user_stop,10,9722,0
binary,6,23,write,0.0,0.0,1,0,budget,max_steps,18,16611,0
binary,6,14,write,0.0,0.0,1,0,,max_steps,20,14651,0
binary,6,33,write,0.0,0.0,0,0,,user_stop,17,11494,0
binary,6,42,write,0.0,0.0,1,0,,max_steps,20,13187,0
binary,6,23,write,0.0,0.0,1,0,budget,max_steps,16,16431,0
binary,6,44,write,0.0,0.0,0,0,,user_stop,15,10164,0
binary,6,34,none,1.0,1.0,0,0,,user_stop,16,13898,0
binary,6,42,write,0.0,0.0,0,0,,user_stop,19,13139,0
binary,6,14,write,1.0,1.0,0,0,,user_stop,19,14009,0
binary,6,14,write,0.0,0.0,1,0,budget,max_steps,18,16469,0
binary,6,14,write,0.0,0.0,1,0,,max_steps,20,16011,0
binary,6,29,write,0.0,0.0,1,0,budget,max_steps,13,16417,0
binary,6,23,write,0.0,0.0,1,0,budget,max_steps,18,16501,0
binary,6,34,none,0.0,0.0,0,0,,user_stop,14,12749,0
binary,6,23,write,0.0,0.0,1,0,budget,max_steps,14,16494,0
binary,6,23,write,0.0,0.0,1,0,budget,max_steps,17,16520,0
binary,6,23,write,0.0,0.0,1,0,budget,max_steps,18,16448,0
binary,6,14,write,0.0,0.0,1,0,,max_steps,20,16152,0
mask,1,28,none,1.0,1.0,0,0,,user_stop,4,1062,0
mask,1,28,none,1.0,1.0,0,0,,user_stop,6,1148,0
mask,1,3,read,1.0,1.0,0,0,,user_stop,8,1894,0
mask,1,3,read,0.0,0.0,0,0,,user_stop,8,1958,0
mask,1,47,read,0.0,0.0,0,0,,user_stop,8,1977,0
mask,1,3,read,0.0,0.0,0,0,,user_stop,8,2056,0
mask,1,49,read,1.0,1.0,0,0,,user_stop,6,1619,0
mask,1,48,read,1.0,1.0,0,0,,user_stop,7,1908,0
mask,1,48,read,1.0,1.0,0,0,,user_stop,7,1851,0
mask,1,48,read,1.0,1.0,0,0,,user_stop,7,1804,0
mask,1,28,none,1.0,1.0,0,0,,user_stop,6,1634,0
mask,1,49,read,1.0,1.0,0,0,,user_stop,9,2432,0
mask,1,3,read,1.0,1.0,0,0,,user_stop,8,2136,0
mask,1,19,write,1.0,1.0,0,0,,user_stop,10,2660,0
mask,1,3,read,1.0,1.0,0,0,,user_stop,8,1719,0
mask,1,43,read,1.0,1.0,0,0,,user_stop,12,4008,0
mask,1,47,read,0.0,0.0,0,0,,user_stop,7,1508,0
mask,1,47,read,0.0,0.0,0,0,,user_stop,7,2170,0
mask,1,3,read,1.0,1.0,0,0,,user_stop,9,2114,0
mask,1,49,read,1.0,1.0,0,0,,user_stop,7,2341,0
mask,1,47,read,0.0,0.0,0,0,,user_stop,7,1549,0
mask,1,19,write,1.0,1.0,0,0,,user_stop,10,3171,0
mask,1,13,read,1.0,1.0,0,0,,user_stop,7,2302,0
mask,1,28,none,1.0,1.0,0,0,,user_stop,8,2322,0
mask,1,43,read,1.0,1.0,0,0,,user_stop,13,4101,0
mask,1,7,write,0.0,0.0,0,0,,user_stop,7,3005,0
mask,1,19,write,1.0,1.0,0,0,,user_stop,10,2507,0
mask,1,19,write,1.0,1.0,0,0,,user_stop,10,2648,0
mask,1,12,write,0.0,0.0,0,0,,user_stop,9,3658,0
mask,1,48,read,1.0,1.0,0,0,,user_stop,7,2362,0
mask,1,49,read,1.0,1.0,0,0,,user_stop,8,2755,0
mask,1,13,read,1.0,1.0,0,0,,user_stop,6,2100,0
mask,1,22,write,1.0,1.0,0,0,,user_stop,12,5215,0
mask,1,47,read,0.0,0.0,0,0,,user_stop,10,2638,0
mask,1,19,write,1.0,1.0,0,0,,user_stop,10,3495,0
mask,1,48,read,1.0,1.0,0,0,,user_stop,8,2359,0
mask,1,27,read,1.0,1.0,0,0,,user_stop,16,5638,0
mask,1,27,read,1.0,1.0,0,0,,user_stop,17,5574,0
mask,1,43,read,1.0,1.0,0,0,,user_stop,13,4552,0
mask,1,13,read,1.0,1.0,0,0,,user_stop,8,2954,0
mask,1,48,read,1.0,1.0,0,0,,user_stop,8,2102,0
mask,1,2,read,1.0,1.0,0,0,,user_stop,10,2912,0
mask,1,22,write,1.0,1.0,0,0,,user_stop,14,4974,0
mask,1,27,read,1.0,1.0,0,0,,user_stop,16,5880,0
mask,1,4,read,1.0,1.0,0,0,,user_stop,11,4122,0
mask,1,19,write,1.0,1.0,0,0,,user_stop,10,3788,0
mask,1,17,write,1.0,1.0,0,0,,user_stop,12,5526,0
mask,1,4,read,1.0,1.0,0,0,,user_stop,11,4607,0
mask,1,22,write,1.0,1.0,0,0,,user_stop,15,5397,0
mask,1,2,read,1.0,1.0,0,0,,user_stop,9,3116,0
mask,1,22,write,1.0,1.0,0,0,,user_stop,15,5223,0
mask,1,8,write,1.0,1.0,0,0,,user_stop,13,5819,0
mask,1,13,read,1.0,1.0,0,0,,user_stop,9,2762,0
mask,1,22,write,1.0,1.0,0,0,,user_stop,14,5560,0
mask,1,12,write,0.0,0.0,0,0,,user_stop,13,4421,0
mask,1,32,write,1.0,1.0,0,0,,user_stop,12,3921,0
mask,1,47,read,1.0,1.0,0,0,,user_stop,8,3556,0
mask,1,17,write,1.0,1.0,0,0,,user_stop,12,5733,0
mask,1,27,read,1.0,1.0,0,0,,user_stop,17,5749,0
mask,1,49,read,1.0,1.0,0,0,,user_stop,9,3047,0
mask,1,12,write,0.0,0.0,0,0,,user_stop,14,4663,0
mask,1,17,write,1.0,1.0,0,0,,user_stop,12,5733,0
mask,1,17,write,0.0,0.0,0,0,,user_stop,13,6111,0
mask,1,13,read,1.0,1.0,0,0,,user_stop,9,3436,0
mask,1,13,read,1.0,1.0,0,0,,user_stop,7,3328,0
mask,1,32,write,1.0,1.0,0,0,,user_stop,11,4470,0
mask,1,37,write,1.0,1.0,0,0,,user_stop,11,5243,0
mask,1,29,write,0.0,0.0,0,0,,user_stop,10,3264,0
mask,1,22,write,1.0,1.0,0,0,,user_stop,14,5771,0
mask,1,8,write,1.0,1.0,0,0,,user_stop,12,6042,0
mask,1,24,write,0.0,0.0,1,1,,max_steps,20,5926,0
mask,1,32,write,1.0,1.0,0,0,,user_stop,15,6488,0
mask,1,8,write,0.0,0.0,0,0,,user_stop,14,5674,0
mask,1,43,read,1.0,1.0,0,0,,user_stop,14,5817,0
mask,1,49,read,1.0,1.0,0,0,,user_stop,11,3909,0
mask,1,18,write,0.0,0.0,0,0,,user_stop,16,7324,0
mask,1,17,write,1.0,1.0,0,0,,user_stop,12,6518,0
mask,1,38,read,1.0,1.0,0,0,,user_stop,10,4386,0
mask,1,24,write,0.0,0.0,1,1,,max_steps,20,5752,0
mask,1,37,write,1.0,1.0,0,0,,user_stop,11,5353,0
mask,1,18,write,1.0,1.0,0,0,,user_stop,18,7834,0
mask,1,17,write,1.0,1.0,0,0,,user_stop,13,6829,0
mask,1,8,write,1.0,1.0,0,0,,user_stop,13,7673,0
mask,1,38,read,1.0,1.0,0,0,,user_stop,13,4152,0
mask,1,38,read,1.0,1.0,0,0,,user_stop,12,3580,0
mask,1,28,none,0.0,0.0,1,1,,max_steps,20,2332,0
mask,1,38,read,0.0,0.0,0,0,,user_stop,14,4558,0
mask,1,27,read,1.0,1.0,0,0,,user_stop,18,6358,0
mask,1,44,write,0.0,0.0,0,0,,user_stop,12,4782,0
mask,1,39,write,1.0,1.0,0,0,,user_stop,17,7714,0
mask,1,42,write,1.0,1.0,0,0,,user_stop,15,6692,0
mask,1,38,read,1.0,1.0,0,0,,user_stop,17,4622,0
mask,1,43,read,1.0,1.0,0,0,,user_stop,14,5749,0
mask,1,43,read,1.0,1.0,0,0,,user_stop,13,5966,0
mask,1,2,read,1.0,1.0,0,0,,user_stop,10,4124,0
mask,1,9,read,1.0,1.0,0,0,,user_stop,12,6338,0
mask,1,37,write,1.0,1.0,0,0,,user_stop,11,5312,0
mask,1,37,write,1.0,1.0,0,0,,user_stop,12,5276,0
mask,1,4,read,1.0,1.0,0,0,,user_stop,13,5028,0
mask,1,18,write,1.0,1.0,0,0,,user_stop,17,8026,0
mask,1,27,read,1.0,1.0,0,0,,user_stop,17,6476,0
mask,1,9,read,1.0,1.0,0,0,,user_stop,11,6868,0
mask,1,37,write,1.0,1.0,0,0,,user_stop,11,5658,0
mask,1,18,write,0.0,0.0,0,0,,user_stop,18,8186,0
mask,1,9,read,1.0,1.0,0,0,,user_stop,10,6609,0
mask,1,4,read,1.0,1.0,0,0,,user_stop,13,4940,0
mask,1,18,write,0.0,0.0,0,0,,user_stop,18,7704,0
mask,1,18,write,1.0,1.0,0,0,,user_stop,18,7671,0
mask,1,28,none,1.0,1.0,0,0,,user_stop,13,3869,0
mask,1,2,read,1.0,1.0,0,0,,user_stop,12,4764,0
mask,1,37,write,1.0,1.0,0,0,,user_stop,13,5805,0
mask,1,9,read,1.0,1.0,0,0,,user_stop,12,6915,0
mask,1,33,write,0.0,0.0,0,0,,user_stop,17,7193,0
mask,1,7,write,0.0,0.0,0,0,,user_stop,18,9208,0
mask,1,8,write,0.0,0.0,0,0,,user_stop,13,7446,0
mask,1,39,write,1.0,1.0,0,0,,user_stop,16,8667,0
mask,1,9,read,1.0,1.0,0,0,,user_stop,13,7624,0
mask,1,4,read,1.0,1.0,0,0,,user_stop,15,5869,0
mask,1,9,read,1.0,1.0,0,0,,user_stop,12,6834,0
mask,1,8,write,1.0,1.0,0,0,,user_stop,12,6990,0
mask,1,44,write,0.0,0.0,1,1,,max_steps,20,8888,0
mask,1,42,write,0.0,0.0,0,0,,user_stop,15,7491,0
mask,1,44,write,0.0,0.0,0,0,,user_stop,13,6402,0
mask,1,32,write,1.0,1.0,0,0,,user_stop,14,7331,0
mask,1,7,write,0.0,0.0,1,1,,max_steps,20,9355,0
mask,1,32,write,1.0,1.0,0,0,,user_stop,15,8871,0
mask,1,32,write,1.0,1.0,0,0,,user_stop,14,8311,0
mask,1,12,write,0.0,0.0,1,1,,max_steps,20,7432,0
mask,1,39,write,1.0,1.0,0,0,,user_stop,16,9971,0
mask,1,24,write,0.0,0.0,1,1,,max_steps,20,8970,0
mask,1,33,write,0.0,0.0,0,0,,user_stop,14,8245,0
mask,1,24,write,1.0,1.0,0,0,,user_stop,19,8833,0
mask,1,7,write,0.0,0.0,0,0,,user_stop,17,10165,0
mask,1,12,write,0.0,0.0,0,0,,user_stop,18,9508,0
mask,1,12,write,0.0,0.0,0,0,,user_stop,17,7153,0
mask,1,7,write,0.0,0.0,0,0,,user_stop,17,9418,0
mask,1,7,write,0.0,0.0,1,1,,max_steps,20,10889,0
mask,1,44,write,0.0,0.0,1,1,,max_steps,20,10144,0
mask,1,24,write,0.0,0.0,0,0,,user_stop,16,8540,0
mask,1,29,write,0.0,0.0,0,0,,user_stop,17,14448,0
mask,1,24,write,0.0,0.0,1,1,,max_steps,20,11117,0
mask,1,39,write,1.0,1.0,0,0,,user_stop,18,10061,0
mask,1,42,write,0.0,0.0,0,0,,user_stop,18,12093,0
mask,1,39,write,1.0,1.0,0,0,,user_stop,17,10496,0
mask,1,29,write,0.0,0.0,0,0,,user_stop,15,8719,0
mask,1,42,write,0.0,0.0,0,0,,user_stop,19,10707,0
mask,1,33,write,1.0,1.0,0,0,,user_stop,19,10061,0
mask,1,2,read,1.0,1.0,0,0,,user_stop,16,9583,0
mask,1,39,write,0.0,0.0,0,0,,user_stop,18,11633,0
mask,1,29,write,0.0,0.0,0,0,,user_stop,15,9902,0
mask,1,42,write,0.0,0.0,0,0,,user_stop,19,11042,0
mask,1,38,read,0.0,0.0,1,1,,max_steps,20,8424,0
mask,1,42,write,0.0,0.0,1,1,,max_steps,20,12746,0
mask,1,14,write,1.0,1.0,0,0,,user_stop,18,12849,0
mask,1,33,write,1.0,1.0,0,0,,user_stop,18,11318,0
mask,1,44,write,0.0,0.0,1,1,,max_steps,20,12759,0
mask,1,34,none,1.0,1.0,0,0,,user_stop,13,10608,0
mask,1,2,read,0.0,0.0,1,1,,max_steps,20,10251,0
mask,1,14,write,1.0,1.0,0,0,,user_stop,15,13889,0
mask,1,14,write,1.0,1.0,0,0,,user_stop,18,12781,0
mask,1,14,write,0.0,0.0,1,1,budget,max_steps,16,16452,0
mask,1,29,write,0.0,0.0,1,1,budget,max_steps,16,16421,0
mask,1,23,write,0.0,0.0,1,1,budget,max_steps,14,16504,0
mask,1,34,none,0.0,0.0,0,0,,user_stop,13,10330,0
mask,1,33,write,0.0,0.0,0,0,,user_stop,18,13554,0
mask,1,29,write,0.0,0.0,1,1,budget,max_steps,17,16472,0
mask,1,34,none,0.0,0.0,0,0,,user_stop,15,12893,0
mask,1,23,write,0.0,0.0,1,1,budget,max_steps,15,16451,0
mask,1,4,read,1.0,1.0,0,0,,user_stop,18,11919,0
mask,1,44,write,0.0,0.0,1,1,,max_steps,20,16384,0
mask,1,34,none,0.0,0.0,0,0,,user_stop,14,15918,0
mask,1,33,write,0.0,0.0,0,0,,user_stop,16,13974,0
mask,1,23,write,0.0,0.0,1,1,budget,max_steps,17,16426,0
mask,1,23,write,0.0,0.0,1,1,budget,max_steps,15,16586,0
mask,1,14,write,0.0,0.0,1,1,budget,max_steps,14,16507,0
mask,1,14,write,0.0,0.0,1,1,budget,max_steps,18,16436,0
mask,1,34,none,0.0,0.0,1,1,budget,max_steps,19,16464,0
mask,1,23,write,0.0,0.0,1,1,budget,max_steps,18,16531,0
mask,1,23,write,0.0,0.0,1,1,budget,max_steps,18,16588,0
mask,1,34,none,0.0,0.0,1,1,budget,max_steps,15,16510,0
mask,2,28,none,1.0,1.0,0,0,,user_stop,4,1057,0
mask,2,3,read,1.0,1.0,0,0,,user_stop,8,1981,0
mask,2,3,read,1.0,1.0,0,0,,user_stop,9,1999,0
mask,2,49,read,1.0,1.0,0,0,,user_stop,6,1698,0
mask,2,3,read,1.0,1.0,0,0,,user_stop,9,2472,0
mask,2,47,read,0.0,0.0,0,0,,user_stop,7,1799,0
mask,2,28,none,1.0,1.0,0,0,,user_stop,5,2414,0
mask,2,3,read,1.0,1.0,0,0,,user_stop,9,2160,0
mask,2,48,read,1.0,1.0,0,0,,user_stop,6,1597,0
mask,2,47,read,0.0,0.0,0,0,,user_stop,8,1648,0
mask,2,28,none,1.0,1.0,0,0,,user_stop,7,2005,0
mask,2,48,read,1.0,1.0,0,0,,user_stop,7,1392,0
mask,2,13,read,1.0,1.0,0,0,,user_stop,7,1720,0
mask,2,48,read,1.0,1.0,0,0,,user_stop,7,2083,0
mask,2,48,read,1.0,1.0,0,0,,user_stop,6,1844,0
mask,2,49,read,1.0,1.0,0,0,,user_stop,7,1789,0
mask,2,28,none,1.0,1.0,0,0,,user_stop,6,1746,0
mask,2,3,read,1.0,1.0,0,0,,user_stop,9,1950,0
mask,2,2,read,1.0,1.0,0,0,,user_stop,9,2953,0
mask,2,47,read,0.0,0.0,0,0,,user_stop,9,2031,0
mask,2,19,write,1.0,1.0,0,0,,user_stop,10,2834,0
mask,2,19,write,1.0,1.0,0,0,,user_stop,10,2990,0
mask,2,19,write,1.0,1.0,0,0,,user_stop,10,3063,0
mask,2,49,read,1.0,1.0,0,0,,user_stop,6,2365,0
mask,2,43,read,1.0,1.0,0,0,,user_stop,13,3394,0
mask,2,19,write,1.0,1.0,0,0,,user_stop,8,2306,0
mask,2,48,read,1.0,1.0,0,0,,user_stop,7,2458,0
mask,2,12,write,0.0,0.0,0,0,,user_stop,8,3027,0
mask,2,3,read,1.0,1.0,0,0,,user_stop,9,2293,0
mask,2,27,read,1.0,1.0,0,0,,user_stop,16,5588,0
mask,2,19,write,1.0,1.0,0,0,,user_stop,11,3232,0
mask,2,38,read,1.0,1.0,0,0,,user_stop,9,3622,0
mask,2,19,write,1.0,1.0,0,0,,user_stop,11,3293,0
mask,2,13,read,1.0,1.0,0,0,,user_stop,9,3096,0
mask,2,43,read,1.0,1.0,0,0,,user_stop,11,4260,0
mask,2,49,read,1.0,1.0,0,0,,user_stop,5,2606,0
mask,2,43,read,1.0,1.0,0,0,,user_stop,12,4213,0
mask,2,28,none,1.0,1.0,0,0,,user_stop,7,2339,0
mask,2,49,read,1.0,1.0,0,0,,user_stop,8,2516,0
mask,2,43,read,1.0,1.0,0,0,,user_stop,12,4112,0
mask,2,48,read,1.0,1.0,0,0,,user_stop,11,3137,0
mask,2,4,read,1.0,1.0,0,0,,user_stop,10,4088,0
mask,2,2,read,1.0,1.0,0,0,,user_stop,12,3691,0
mask,2,38,read,1.0,1.0,0,0,,user_stop,10,3586,0
mask,2,49,read,1.0,1.0,0,0,,user_stop,7,2974,0
mask,2,12,write,0.0,0.0,0,0,,user_stop,10,3462,0
mask,2,2,read,1.0,1.0,0,0,,user_stop,11,3436,0
mask,2,43,read,1.0,1.0,0,0,,user_stop,13,5350,0
mask,2,13,read,1.0,1.0,0,0,,user_stop,8,2912,0
mask,2,17,write,1.0,1.0,0,0,,user_stop,15,6064,0
mask,2,27,read,1.0,1.0,0,0,,user_stop,18,6231,0
mask,2,22,write,1.0,1.0,0,0,,user_stop,13,5218,0
mask,2,32,write,1.0,1.0,0,0,,user_stop,10,4660,0
mask,2,38,read,1.0,1.0,0,0,,user_stop,10,4291,0
mask,2,37,write,1.0,1.0,0,0,,user_stop,11,5345,0
mask,2,17,write,0.0,0.0,0,0,,user_stop,11,5853,0
mask,2,27,read,1.0,1.0,0,0,,user_stop,17,6233,0
mask,2,22,write,1.0,1.0,0,0,,user_stop,12,6159,0
mask,2,22,write,1.0,1.0,0,0,,user_stop,15,5411,0
mask,2,38,read,1.0,1.0,0,0,,user_stop,10,4216,0
mask,2,22,write,1.0,1.0,0,0,,user_stop,14,5564,0
mask,2,47,read,1.0,1.0,0,0,,user_stop,8,3800,0
mask,2,22,write,1.0,1.0,0,0,,user_stop,12,6490,0
mask,2,39,write,1.0,1.0,0,0,,user_stop,16,7836,0
mask,2,8,write,0.0,0.0,0,0,,user_stop,13,5448,0
mask,2,37,write,1.0,1.0,0,0,,user_stop,12,5526,0
mask,2,22,write,1.0,1.0,0,0,,user_stop,13,6099,0
mask,2,37,write,1.0,1.0,0,0,,user_stop,11,5053,0
mask,2,27,read,1.0,1.0,0,0,,user_stop,17,7184,0
mask,2,9,read,1.0,1.0,0,0,,user_stop,9,6108,0
mask,2,12,write,0.0,0.0,0,0,,user_stop,13,5449,0
mask,2,9,read,1.0,1.0,0,0,,user_stop,12,7065,0
mask,2,18,write,0.0,0.0,0,0,,user_stop,17,7690,0
mask,2,37,write,1.0,1.0,0,0,,user_stop,12,5354,0
mask,2,18,write,1.0,1.0,0,0,,user_stop,18,7621,0
mask,2,13,read,1.0,1.0,0,0,,user_stop,18,7757,0
mask,2,18,write,1.0,1.0,0,0,,user_stop,18,7742,0
mask,2,38,read,1.0,1.0,0,0,,user_stop,11,5010,0
mask,2,9,read,1.0,1.0,0,0,,user_stop,11,6121,0
mask,2,17,write,1.0,1.0,0,0,,user_stop,12,6369,0
mask,2,9,read,1.0,1.0,0,0,,user_stop,11,6290,0
mask,2,37,write,1.0,1.0,0,0,,user_stop,13,5981,0
mask,2,32,write,1.0,1.0,0,0,,user_stop,12,5431,0
mask,2,32,write,1.0,1.0,0,0,,user_stop,15,6060,0
mask,2,39,write,1.0,1.0,0,0,,user_stop,15,7683,0
mask,2,18,write,1.0,1.0,0,0,,user_stop,18,7953,0
mask,2,18,write,1.0,1.0,0,0,,user_stop,18,7770,0
mask,2,12,write,0.0,0.0,0,0,,user_stop,12,6784,0
mask,2,13,read,1.0,1.0,0,0,,user_stop,17,8242,0
mask,2,39,write,1.0,1.0,0,0,,user_stop,16,7984,0
mask,2,37,write,1.0,1.0,0,0,,user_stop,11,5566,0
mask,2,8,write,1.0,1.0,0,0,,user_stop,15,6240,0
mask,2,8,write,1.0,1.0,0,0,,user_stop,12,6703,0
mask,2,2,read,1.0,1.0,0,0,,user_stop,16,5055,0
mask,2,17,write,1.0,1.0,0,0,,user_stop,14,6207,0
mask,2,7,write,0.0,0.0,0,0,,user_stop,10,6159,0
mask,2,17,write,1.0,1.0,0,0,,user_stop,12,6607,0
mask,2,12,write,0.0,0.0,0,0,,user_stop,17,7503,0
mask,2,12,write,0.0,0.0,0,0,,user_stop,11,4682,0
mask,2,32,write,1.0,1.0,0,0,,user_stop,12,5712,0
mask,2,24,write,0.0,0.0,1,1,,max_steps,20,6926,0
mask,2,28,none,0.0,0.0,1,1,,max_steps,20,4162,0
mask,2,29,write,0.0,0.0,0,0,,user_stop,15,6885,0
mask,2,43,read,0.0,0.0,0,0,,user_stop,16,8161,0
mask,2,4,read,1.0,1.0,0,0,,user_stop,10,6736,0
mask,2,44,write,0.0,0.0,0,0,,user_stop,12,5920,0
mask,2,27,read,1.0,1.0,0,0,,user_stop,19,7328,0
mask,2,44,write,0.0,0.0,1,1,,max_steps,20,10841,0
mask,2,7,write,0.0,0.0,0,0,,user_stop,17,8170,0
mask,2,47,read,1.0,1.0,0,0,,user_stop,12,4521,0
